NUM,DIP_Pitch,DIP_Yaw,DIP_Roll,DIP_X,DIP_Y,DIP_Z,PIP_Pitch,PIP_Yaw,PIP_Roll,PIP_X,PIP_Y,PIP_Z,MCP_Pitch,MCP_Yaw,MCP_Roll,MCP_X,MCP_Y,MCP_Z
403,-0.371553,301.667,-3.75048,-17.7807,67.3791,-2.58198,-0.577722,-66.8895,-0.262159,-77.7062,-4.31079,2.78743,21.0533,-92.7192,0.0128065,-5.16079,-50.8936,-2.52307
404,-0.371553,301.667,-3.75048,-17.7807,67.3791,-2.58198,-0.577722,-66.8895,-0.262159,-77.7062,-4.31079,2.78743,21.0533,-92.7192,0.0128065,-5.16079,-50.8936,-2.52307
405,-0.316025,301.667,-3.65281,-17.4607,66.9752,-2.76444,-0.453405,-66.85,-0.223635,-77.2422,-4.29125,2.43338,21.0276,-92.7432,-0.356646,-5.20345,-50.6805,-2.70796
406,-0.316025,301.667,-3.65281,-17.4607,66.9752,-2.76444,-0.453405,-66.85,-0.223635,-77.2422,-4.29125,2.43338,21.0276,-92.7432,-0.356646,-5.20345,-50.6805,-2.70796
407,-0.0488797,301.423,-3.53262,-17.0832,67.7843,-3.5165,-0.641013,-66.705,-0.188384,-77.5574,-4.86726,3.17628,20.9363,-92.623,-0.424761,-5.21234,-50.6524,-2.75126
408,-0.0488797,301.423,-3.53262,-17.0832,67.7843,-3.5165,-0.641013,-66.705,-0.188384,-77.5574,-4.86726,3.17628,20.9363,-92.623,-0.424761,-5.21234,-50.6524,-2.75126
409,-0.397552,301.784,-3.6507,-18.0552,66.8911,-2.18667,-0.54031,-66.8929,-0.200452,-77.2705,-4.27607,2.53833,21.1392,-92.7084,-0.149518,-5.21812,-50.5914,-2.84161
410,-0.397552,301.784,-3.6507,-18.0552,66.8911,-2.18667,-0.54031,-66.8929,-0.200452,-77.2705,-4.27607,2.53833,21.1392,-92.7084,-0.149518,-5.21812,-50.5914,-2.84161
411,-0.388939,301.71,-3.73028,-17.2157,66.9765,-2.80989,-0.518869,-66.9015,-0.166989,-77.4136,-4.35594,2.72124,21.0964,-92.7019,-0.349863,-5.24874,-50.5621,-2.86667
412,-0.388939,301.71,-3.73028,-17.2157,66.9765,-2.80989,-0.518869,-66.9015,-0.166989,-77.4136,-4.35594,2.72124,21.0964,-92.7019,-0.349863,-5.24874,-50.5621,-2.86667
413,-0.351044,301.61,-3.68592,-17.764,67.1884,-2.65564,-0.530221,-66.7948,-0.125815,-77.3046,-4.77671,2.82417,21.111,-92.6139,-0.648699,-5.17575,-50.4818,-2.93494
414,-0.351044,301.61,-3.68592,-17.764,67.1884,-2.65564,-0.530221,-66.7948,-0.125815,-77.3046,-4.77671,2.82417,21.111,-92.6139,-0.648699,-5.17575,-50.4818,-2.93494
415,-0.393913,301.717,-3.71975,-17.694,66.7731,-2.57718,-0.537824,-66.858,-0.24045,-77.1133,-4.3593,2.49478,21.0788,-92.6614,-0.352061,-5.19647,-50.5644,-2.85709
416,-0.393913,301.717,-3.71975,-17.694,66.7731,-2.57718,-0.537824,-66.858,-0.24045,-77.1133,-4.3593,2.49478,21.0788,-92.6614,-0.352061,-5.19647,-50.5644,-2.85709
417,-0.393913,301.717,-3.71975,-17.694,66.7731,-2.57718,-0.537824,-66.858,-0.24045,-77.1133,-4.3593,2.49478,21.0788,-92.6614,-0.352061,-5.19647,-50.5644,-2.85709
418,-0.330106,301.617,-3.71323,-17.3212,67.2716,-2.87239,-0.580907,-66.8491,-0.0823154,-77.4998,-4.48613,2.87835,21.1625,-92.7103,-0.365986,-5.24486,-50.565,-2.86859
419,-0.330106,301.617,-3.71323,-17.3212,67.2716,-2.87239,-0.580907,-66.8491,-0.0823154,-77.4998,-4.48613,2.87835,21.1625,-92.7103,-0.365986,-5.24486,-50.565,-2.86859
420,-0.330106,301.617,-3.71323,-17.3212,67.2716,-2.87239,-0.580907,-66.8491,-0.0823154,-77.4998,-4.48613,2.87835,21.1625,-92.7103,-0.365986,-5.24486,-50.565,-2.86859
421,-0.112736,301.718,-3.66869,-17.0559,66.9746,-3.40521,-0.715102,-66.9025,-0.131976,-77.4429,-4.6642,3.19654,21.3706,-92.6651,-0.543673,-5.23662,-50.4189,-3.08473
422,-0.112736,301.718,-3.66869,-17.0559,66.9746,-3.40521,-0.715102,-66.9025,-0.131976,-77.4429,-4.6642,3.19654,21.3706,-92.6651,-0.543673,-5.23662,-50.4189,-3.08473
423,-0.244069,301.582,-3.6664,-17.6608,67.1953,-2.74354,-0.544626,-66.8089,-0.0654541,-77.1914,-4.7016,2.89649,21.0741,-92.7307,-0.369373,-5.28473,-50.2784,-3.08381
424,-0.244069,301.582,-3.6664,-17.6608,67.1953,-2.74354,-0.544626,-66.8089,-0.0654541,-77.1914,-4.7016,2.89649,21.0741,-92.7307,-0.369373,-5.28473,-50.2784,-3.08381
425,-0.244069,301.582,-3.6664,-17.6608,67.1953,-2.74354,-0.544626,-66.8089,-0.0654541,-77.1914,-4.7016,2.89649,21.0741,-92.7307,-0.369373,-5.28473,-50.2784,-3.08381
426,-0.394039,301.61,-3.81377,-17.5787,67.2822,-2.77668,-0.589422,-66.7659,-0.0406647,-77.4663,-4.7225,3.03764,20.9648,-92.6893,-0.36939,-5.23385,-50.5073,-2.88181
427,-0.394039,301.61,-3.81377,-17.5787,67.2822,-2.77668,-0.589422,-66.7659,-0.0406647,-77.4663,-4.7225,3.03764,20.9648,-92.6893,-0.36939,-5.23385,-50.5073,-2.88181
428,-0.315797,301.59,-3.73283,-17.4434,67.1256,-2.91537,-0.550139,-66.7453,-0.281507,-77.2235,-4.36021,2.53411,20.9088,-92.6963,-0.407826,-5.22593,-50.7624,-2.67191
429,-0.315797,301.59,-3.73283,-17.4434,67.1256,-2.91537,-0.550139,-66.7453,-0.281507,-77.2235,-4.36021,2.53411,20.9088,-92.6963,-0.407826,-5.22593,-50.7624,-2.67191
430,-0.405367,301.743,-3.59349,-17.6684,66.7506,-2.32957,-0.40491,-66.9232,-0.303033,-77.0943,-3.9452,2.04264,21.0017,-92.7004,-0.267422,-5.20161,-50.7362,-2.66083
431,-0.405367,301.743,-3.59349,-17.6684,66.7506,-2.32957,-0.40491,-66.9232,-0.303033,-77.0943,-3.9452,2.04264,21.0017,-92.7004,-0.267422,-5.20161,-50.7362,-2.66083
432,-0.405367,301.743,-3.59349,-17.6684,66.7506,-2.32957,-0.40491,-66.9232,-0.303033,-77.0943,-3.9452,2.04264,21.0017,-92.7004,-0.267422,-5.20161,-50.7362,-2.66083
433,-0.0612734,301.651,-3.91392,-16.9459,67.538,-3.94759,-0.838329,-66.7488,-0.0668755,-77.9768,-5.112,3.97747,21.1551,-92.7582,-0.353668,-5.26111,-50.5358,-2.8672
434,-0.0612734,301.651,-3.91392,-16.9459,67.538,-3.94759,-0.838329,-66.7488,-0.0668755,-77.9768,-5.112,3.97747,21.1551,-92.7582,-0.353668,-5.26111,-50.5358,-2.8672
435,-0.302318,301.632,-3.796,-17.321,67.3136,-3.08156,-0.672413,-66.759,-0.15336,-77.5407,-4.6753,3.16368,21.0939,-92.7877,-0.231788,-5.28129,-50.5741,-2.84957
436,-0.302318,301.632,-3.796,-17.321,67.3136,-3.08156,-0.672413,-66.759,-0.15336,-77.5407,-4.6753,3.16368,21.0939,-92.7877,-0.231788,-5.28129,-50.5741,-2.84957
437,-0.320018,301.692,-3.67605,-17.5535,67.086,-2.74269,-0.543913,-66.8166,-0.114394,-77.3989,-4.43365,2.72118,21.114,-92.7902,-0.511029,-5.21618,-50.6312,-2.76941
438,-0.320018,301.692,-3.67605,-17.5535,67.086,-2.74269,-0.543913,-66.8166,-0.114394,-77.3989,-4.43365,2.72118,21.114,-92.7902,-0.511029,-5.21618,-50.6312,-2.76941
439,-0.349255,301.726,-3.76272,-17.468,66.8933,-2.77953,-0.510744,-66.9218,-0.264897,-77.3535,-4.24556,2.51823,21.0224,-92.6704,-0.215464,-5.18419,-50.6949,-2.72052
440,-0.349255,301.726,-3.76272,-17.468,66.8933,-2.77953,-0.510744,-66.9218,-0.264897,-77.3535,-4.24556,2.51823,21.0224,-92.6704,-0.215464,-5.18419,-50.6949,-2.72052
441,-0.349255,301.726,-3.76272,-17.468,66.8933,-2.77953,-0.510744,-66.9218,-0.264897,-77.3535,-4.24556,2.51823,21.0224,-92.6704,-0.215464,-5.18419,-50.6949,-2.72052
442,-0.346967,301.642,-3.73095,-17.995,67.1702,-2.47576,-0.489,-66.867,-0.201919,-77.4366,-4.06487,2.25571,20.7236,-92.6709,-0.0987483,-5.04784,-51.0208,-2.34763
443,-0.346967,301.642,-3.73095,-17.995,67.1702,-2.47576,-0.489,-66.867,-0.201919,-77.4366,-4.06487,2.25571,20.7236,-92.6709,-0.0987483,-5.04784,-51.0208,-2.34763
444,-0.346967,301.642,-3.73095,-17.995,67.1702,-2.47576,-0.489,-66.867,-0.201919,-77.4366,-4.06487,2.25571,20.7236,-92.6709,-0.0987483,-5.04784,-51.0208,-2.34763
445,-0.253975,301.511,-3.77468,-17.3219,67.8358,-3.21899,-0.648122,-66.8076,-0.134962,-77.9409,-4.98266,3.4457,21.1187,-92.642,-0.300357,-5.15946,-50.6409,-2.7619
446,-0.253975,301.511,-3.77468,-17.3219,67.8358,-3.21899,-0.648122,-66.8076,-0.134962,-77.9409,-4.98266,3.4457,21.1187,-92.642,-0.300357,-5.15946,-50.6409,-2.7619
447,-0.253975,301.511,-3.77468,-17.3219,67.8358,-3.21899,-0.648122,-66.8076,-0.134962,-77.9409,-4.98266,3.4457,21.1187,-92.642,-0.300357,-5.15946,-50.6409,-2.7619
448,-0.343786,301.648,-3.63037,-17.6319,67.0007,-2.50126,-0.504763,-66.9485,-0.0701532,-77.2817,-4.14311,2.41363,21.1236,-92.6995,-0.480042,-5.16024,-50.6353,-2.79434
449,-0.343786,301.648,-3.63037,-17.6319,67.0007,-2.50126,-0.504763,-66.9485,-0.0701532,-77.2817,-4.14311,2.41363,21.1236,-92.6995,-0.480042,-5.16024,-50.6353,-2.79434
450,-0.157355,301.575,-3.66417,-17.396,67.405,-3.15446,-0.634558,-66.8019,-0.0717966,-77.5154,-4.72332,3.12591,21.206,-92.7923,-0.334517,-5.22976,-50.5125,-2.89982
451,-0.157355,301.575,-3.66417,-17.396,67.405,-3.15446,-0.634558,-66.8019,-0.0717966,-77.5154,-4.72332,3.12591,21.206,-92.7923,-0.334517,-5.22976,-50.5125,-2.89982
452,-0.134652,301.606,-3.79231,-17.0979,67.5662,-3.53649,-0.630436,-66.7166,0.0680866,-77.8535,-4.64499,3.22892,20.8692,-92.7639,-0.391461,-5.19156,-50.8149,-2.51201
453,-0.134652,301.606,-3.79231,-17.0979,67.5662,-3.53649,-0.630436,-66.7166,0.0680866,-77.8535,-4.64499,3.22892,20.8692,-92.7639,-0.391461,-5.19156,-50.8149,-2.51201
454,-0.134652,301.606,-3.79231,-17.0979,67.5662,-3.53649,-0.630436,-66.7166,0.0680866,-77.8535,-4.64499,3.22892,20.8692,-92.7639,-0.391461,-5.19156,-50.8149,-2.51201
455,-0.351101,301.592,-3.71471,-17.3749,67.4328,-2.874,-0.490852,-66.8313,-0.0973564,-77.6079,-4.63339,2.91129,20.8459,-92.7113,-0.399911,-5.20502,-50.5915,-2.74673
456,-0.351101,301.592,-3.71471,-17.3749,67.4328,-2.874,-0.490852,-66.8313,-0.0973564,-77.6079,-4.63339,2.91129,20.8459,-92.7113,-0.399911,-5.20502,-50.5915,-2.74673
457,-0.206502,301.687,-3.75123,-17.4849,67.3838,-3.04537,-0.642859,-66.8395,-0.231449,-77.7273,-4.55373,3.13424,21.0698,-92.6984,0.0749511,-5.22483,-50.7192,-2.66999
458,-0.206502,301.687,-3.75123,-17.4849,67.3838,-3.04537,-0.642859,-66.8395,-0.231449,-77.7273,-4.55373,3.13424,21.0698,-92.6984,0.0749511,-5.22483,-50.7192,-2.66999
459,-0.206502,301.687,-3.75123,-17.4849,67.3838,-3.04537,-0.642859,-66.8395,-0.231449,-77.7273,-4.55373,3.13424,21.0108,-92.8307,-0.35149,-5.26547,-50.5941,-2.80679
460,-0.287428,301.706,-3.84244,-17.5483,67.3353,-2.96366,-0.681895,-66.7444,0.0429243,-77.727,-4.7155,3.36537,21.0108,-92.8307,-0.35149,-5.26547,-50.5941,-2.80679
461,-0.287428,301.706,-3.84244,-17.5483,67.3353,-2.96366,-0.681895,-66.7444,0.0429243,-77.727,-4.7155,3.36537,21.0108,-92.8307,-0.35149,-5.26547,-50.5941,-2.80679
462,-0.259214,301.633,-3.70113,-17.3245,67.4845,-3.13385,-0.713486,-66.8493,-0.217673,-77.7362,-4.60905,3.15907,21.0058,-92.7606,-0.258684,-5.16844,-50.7298,-2.69649
463,-0.259214,301.633,-3.70113,-17.3245,67.4845,-3.13385,-0.713486,-66.8493,-0.217673,-77.7362,-4.60905,3.15907,21.0058,-92.7606,-0.258684,-5.16844,-50.7298,-2.69649
464,-0.309199,301.753,-3.71392,-17.3307,66.7829,-2.73447,-0.445311,-66.9474,-0.190443,-77.2916,-3.94294,2.32578,20.9506,-92.6641,-0.169967,-5.24641,-50.6999,-2.67503
465,-0.309199,301.753,-3.71392,-17.3307,66.7829,-2.73447,-0.445311,-66.9474,-0.190443,-77.2916,-3.94294,2.32578,20.9506,-92.6641,-0.169967,-5.24641,-50.6999,-2.67503
466,-0.257591,301.541,-3.647,-17.3263,67.6435,-3.13824,-0.695696,-66.6786,-0.115256,-77.6014,-4.91284,3.31312,21.0387,-92.7723,-0.279587,-5.25451,-50.5806,-2.82855
467,-0.257591,301.541,-3.647,-17.3263,67.6435,-3.13824,-0.695696,-66.6786,-0.115256,-77.6014,-4.91284,3.31312,21.0387,-92.7723,-0.279587,-5.25451,-50.5806,-2.82855
468,-0.257591,301.541,-3.647,-17.3263,67.6435,-3.13824,-0.695696,-66.6786,-0.115256,-77.6014,-4.91284,3.31312,21.0387,-92.7723,-0.279587,-5.25451,-50.5806,-2.82855
469,-0.394166,301.708,-3.72144,-17.5572,66.9138,-2.63932,-0.491125,-66.8975,-0.181029,-77.3375,-4.26715,2.44714,21.0677,-92.6721,-0.374268,-5.1459,-50.7035,-2.7056
470,-0.394166,301.708,-3.72144,-17.5572,66.9138,-2.63932,-0.491125,-66.8975,-0.181029,-77.3375,-4.26715,2.44714,21.0677,-92.6721,-0.374268,-5.1459,-50.7035,-2.7056
471,-0.0598348,301.747,-3.64048,-16.4764,67.3662,-3.86182,-0.749516,-66.9785,-0.0565023,-78.0364,-4.63911,3.51343,21.2236,-92.701,-0.46632,-5.19517,-50.6095,-2.83195
472,-0.0598348,301.747,-3.64048,-16.4764,67.3662,-3.86182,-0.749516,-66.9785,-0.0565023,-78.0364,-4.63911,3.51343,21.2236,-92.701,-0.46632,-5.19517,-50.6095,-2.83195
473,-0.0598348,301.747,-3.64048,-16.4764,67.3662,-3.86182,-0.749516,-66.9785,-0.0565023,-78.0364,-4.63911,3.51343,21.2236,-92.701,-0.46632,-5.19517,-50.6095,-2.83195
474,-0.236476,301.493,-3.58075,-17.2249,67.553,-3.2005,-0.584283,-66.7536,-0.221016,-77.4478,-4.95388,3.08109,21.0412,-92.6768,-0.311766,-5.20176,-50.5001,-2.88179
475,-0.236476,301.493,-3.58075,-17.2249,67.553,-3.2005,-0.584283,-66.7536,-0.221016,-77.4478,-4.95388,3.08109,21.0412,-92.6768,-0.311766,-5.20176,-50.5001,-2.88179
476,-0.22627,301.66,-3.76656,-17.2043,67.4787,-3.33058,-0.525673,-66.8024,-0.222187,-77.8986,-4.53643,2.92428,20.9329,-92.7009,-0.00606527,-5.11611,-50.9779,-2.34727
477,-0.22627,301.66,-3.76656,-17.2043,67.4787,-3.33058,-0.525673,-66.8024,-0.222187,-77.8986,-4.53643,2.92428,20.9329,-92.7009,-0.00606527,-5.11611,-50.9779,-2.34727
478,-0.22627,301.66,-3.76656,-17.2043,67.4787,-3.33058,-0.525673,-66.8024,-0.222187,-77.8986,-4.53643,2.92428,20.9329,-92.7009,-0.00606527,-5.11611,-50.9779,-2.34727
479,-0.274974,301.646,-3.78028,-17.6032,67.0168,-2.88172,-0.544315,-66.822,-0.159457,-77.3293,-4.38922,2.67246,21.2906,-92.807,-0.38167,-5.20327,-50.6603,-2.71247
480,-0.274974,301.646,-3.78028,-17.6032,67.0168,-2.88172,-0.544315,-66.822,-0.159457,-77.3293,-4.38922,2.67246,21.2906,-92.807,-0.38167,-5.20327,-50.6603,-2.71247
481,-0.274974,301.646,-3.78028,-17.6032,67.0168,-2.88172,-0.544315,-66.822,-0.159457,-77.3293,-4.38922,2.67246,21.2906,-92.807,-0.38167,-5.20327,-50.6603,-2.71247
482,-0.503486,301.727,-3.59087,-17.8693,66.8548,-2.07129,-0.341799,-66.8749,-0.121992,-77.1902,-3.86692,1.85156,20.9029,-92.7975,-0.191911,-5.12911,-50.8922,-2.45547
483,-0.503486,301.727,-3.59087,-17.8693,66.8548,-2.07129,-0.341799,-66.8749,-0.121992,-77.1902,-3.86692,1.85156,20.9029,-92.7975,-0.191911,-5.12911,-50.8922,-2.45547
484,-0.26814,301.595,-3.47887,-17.1223,67.062,-2.89664,-0.610407,-66.8606,-0.0187923,-77.1497,-4.41551,2.66966,20.9857,-92.663,-0.702896,-5.20916,-50.4479,-3.01898
